speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
110.968980547948,13.7613022337024,305.700000000001,3.01047946069296,0.482659202117775,1,11.65,16892.7503928133,46.0930575373878,109.345378775969,2042.85389700247,676.121857163938,23.512815150759,74.4400752623935,0,32.1731449119432,1,113.911299569656,1.75,1.75,77.8079507154761,9.90365783340864,0.627455655071696,-5.71290285998525,91.3891132472741,0,4691.55389700247,
111.021291121107,13.764546383538,305.800000000001,3.01817971929716,0.456580191487606,1,11.65,16900.7136042523,46.0728336878245,109.348924850329,2044.78034609089,676.759452606913,26.0619958576711,74.404741570917,0,32.1213242819361,1,113.745102702379,1.75,1.75,78.000915755483,9.92289680388045,0.621025654999396,-5.68954782734731,91.4902353904821,0,4693.48034609089,
111.070505808747,13.7677890048079,305.900000000001,3.02573752958667,0.429760996265983,1,11.65,16908.2055306434,46.0538067420461,109.352219762264,2046.59361145443,677.359587715416,28.6909378116451,74.3714603138377,0,32.069503651929,1,113.579097567936,1.75,1.75,78.1941622300477,9.94191901988185,0.614318366438982,-5.66653410750217,91.5914329160119,0,4695.29361145444,
111.116536160985,13.7710301892914,306.000000000001,3.03314714649238,0.402132375129103,1,11.65,16915.2127073068,46.0360108957613,109.35526524901,2048.29028051452,677.921133030811,31.4065726965652,74.3402984426904,0,32.0176830219218,1,113.413283304487,1.75,1.75,78.387690984072,9.96071588942903,0.607309946727252,-5.64386243316325,91.6927048170729,0,4696.99028051452,
111.159284189313,13.7742700311047,306.100000000001,3.04040227257733,0.373611963381302,1,11.65,16921.7202175026,46.0194840324174,109.358062202613,2049.86659339807,678.442844150663,34.2171472053063,74.3113291824369,0,31.9658623919147,1,113.247659053065,1.75,1.75,78.581502866495,9.97927795873901,0.599972302565319,-5.62153353605806,91.7940500815181,0,4698.56659339807,
111.198640427059,13.7775086269865,306.200000000001,3.04749594772447,0.344100503410674,1,11.65,16927.7113971761,46.0042684730479,109.360610528818,2051.31837170325,678.923338152376,37.1326015560007,74.2846333305261,0,31.9140417619076,1,113.08222395755,1.75,1.75,78.7755987302808,9.99563673403853,0.528959773291684,-5.59954814690692,91.8954676918218,0,4700.01837170325,
111.234481384487,13.7807460766407,306.300000000001,3.05442040458091,0.313476559062965,1,11.65,16933.1674475486,45.9904119601586,109.362908964684,2052.64092497607,679.361062639834,40.1651002902137,74.2603009646091,0,31.8622211319005,1,112.916977164653,1.75,1.75,78.9699794324798,10.0011213734396,0.177408193593447,-5.57790699540158,91.9969566250575,0,4701.34092497607,
111.230937227401,13.7839854161591,306.400000000001,3.05920124417796,-0.849395121080673,1,11.65,16932.6279223524,45.9917821707184,109.362682628355,2052.51012442049,679.317771675813,43.3297976297356,0,18.260861740147,31.8104005018934,1,112.751917823887,1.75,1.75,79.1647080837645,10.0045288282048,0.110154501112865,-5.55661081018351,92.0985158528761,0,4701.21012442049,
111.133765988592,13.7872276306678,306.500000000001,3.05154107502019,-0.860651645440007,1,11.65,16917.8355950331,46.0293496527182,109.356396210386,2048.92554914011,678.131387422259,46.645977998241,0,18.6532470422607,31.8345587074809,1,112.828843395849,1.75,1.75,79.3592573575885,9.99714480656909,-0.238495304807063,-5.53565757076886,92.2001582304323,0,4697.62554914011,
111.03521961293,13.7904727654236,306.600000000001,3.04689635258686,-0.871853251003099,1,11.65,16902.8339313433,46.0674487779246,109.349861421692,2045.29344574243,676.929272822555,45.7924095989783,0,19.0448592660817,31.8265689296381,1,112.803397516322,1.75,1.75,79.5538392096938,9.98971390717405,-0.23979342107968,-5.51504846368798,92.3018766825663,0,4693.99344574244,
110.935300715005,13.7937208658421,306.700000000001,3.04217882098606,-0.883000811535656,1,11.65,16887.6233293008,46.1060785355079,109.343071722004,2041.61404535103,675.711504371499,46.7296434578151,0,19.4357347630697,31.8185791517953,1,112.777956079013,1.75,1.75,79.7484536099946,9.98218215259328,-0.242826081004382,-5.49478381686648,92.4036700807818,0,4690.31404535103,
110.834011767518,13.7969719775046,306.800000000001,3.03738876434093,-0.894095122533755,1,11.65,16872.2041653237,46.1452379694941,109.336020484792,2037.88757540246,674.478157343605,47.6671591250603,0,19.8259073778337,31.8105893739524,1,112.752519080818,1.75,1.75,79.9431005285473,9.97453165028744,-0.246426087807606,-5.4748639546262,92.505537294979,0,4686.58757540246,
110.731355109936,13.8002261461659,306.900000000001,3.03252646205568,-0.905136908040179,1,11.65,16856.5767955477,46.1849261754194,109.328700997282,2034.11425997649,673.229305902384,48.6048207916111,0,20.2154086612107,31.8025995961096,1,112.727086518634,1.75,1.75,80.137779935532,9.9667565282393,-0.250204879226547,-5.45528919767738,92.607477193465,0,4682.81425997649,
110.627332956383,13.8034834177619,307.000000000001,3.02759218925917,-0.916126826733508,1,11.65,16840.7415570277,46.2251422972791,109.321106460449,2030.29432009748,671.965023200112,49.5424884009737,0,20.6042680605117,31.7946098182668,1,112.70165838936,1.75,1.75,80.3324918012803,9.95885491542639,-0.254033148435332,-5.43605986311087,92.7094886429654,0,4678.99432009748,
110.52194740285,13.8067438384158,307.100000000001,3.02258621721084,-0.927065477382016,1,11.65,16824.6987688354,46.2658855247396,109.313229989002,2026.42797401019,670.685381469093,50.4800173850385,0,20.9925130898289,31.786620040424,1,112.676234689897,1.75,1.75,80.5272360962473,9.9508262677876,-0.257867957518837,-5.41717626439035,92.8115705086345,0,4675.12797401019,
110.415200433796,13.8100074544461,307.200000000001,3.0175088136729,-0.93795340374113,1,11.65,16808.4487330641,46.3071550905865,109.305064611351,2022.51543743246,669.390452105306,51.4172583778525,0,21.3801694828742,31.7786302625812,1,112.650815417145,1.75,1.75,80.7220127910264,9.94267047804087,-0.261695094384679,-5.3986387113446,92.9137216540668,0,4671.21543743246,
110.307093928206,13.813274312373,307.300000000001,3.01236024325227,-0.948791098961957,1,11.65,16791.9917357505,46.3489502683839,109.296603269561,2018.55692378734,668.080305745218,52.3540569053225,0,21.7672613304703,31.7706404847383,1,112.62540056801,1.75,1.75,80.9168218563488,9.9343875786518,-0.265509922716558,-5.38044751015981,93.0159409413077,0,4667.25692378734,
110.197629665146,13.8165444589255,307.400000000001,3.00714076771528,-0.959579009568906,1,11.65,16775.3280477208,46.3912703703253,109.287838819296,2014.5526444165,666.75501233643,53.2902530485754,0,22.1538112045136,31.7626507068955,1,112.599990139396,1.75,1.75,81.1116632630899,9.92597764373825,-0.269310965299775,-5.36260296337187,93.1182272308646,0,4663.2526444165,
110.086809328876,13.8198179410479,307.500000000001,3.00185064627776,-0.970317539056622,1,11.65,16758.4579253695,46.4341147452562,109.278764029747,2010.50280877697,665.41464120278,54.2256810784798,0,22.5398402699888,31.7546609290527,1,112.57458412821,1.75,1.75,81.3065369822531,9.91744075589827,-0.273097811643461,-5.34510536985876,93.2205793817183,0,4659.20280877697,
109.974634513566,13.8230948059068,307.600000000001,2.99649013587288,-0.981007051149483,1,11.65,16741.3816113758,46.4774827768534,109.269371583552,2006.40762462264,664.059261104418,55.1601690585546,0,22.925368386389,31.7466711512099,1,112.549182531359,1.75,1.75,81.5014429849876,9.90877699612024,-0.276870375015915,-5.32795502483288,93.3229962513335,0,4655.10762462264,
109.861106727636,13.8263751008977,307.700000000001,2.99105949139895,-0.991647872761521,1,11.65,16724.0993353659,46.5213738819447,109.259654076703,2002.26729817199,662.688940293331,56.0935384132246,0,23.3104141997328,31.7386813733671,1,112.523785345753,1.75,1.75,81.6963812425819,9.89998643994072,-0.280628691336099,-5.31115221983351,93.4254766956706,0,4650.96729817199,
109.746227397769,13.8296588736514,307.800000000001,2.98555896594883,-1.00224029668953,1,11.65,16706.6113145231,46.5657875089582,109.249604018446,1998.08203426344,661.303746564731,57.025603458064,0,23.6949952262037,31.7306915955242,1,112.498392568304,1.75,1.75,81.8913517264697,9.89106915712649,-0.284372806124429,-5.2946972427192,93.5280195691962,0,4646.78203426344,
109.629997872624,13.8329461720408,307.900000000002,2.97998881102276,-1.01278458406803,1,11.65,16688.9177541528,46.6107231364883,109.239213831165,1993.85203649916,659.903747304688,57.9561708883136,0,24.0791279283152,31.7227018176814,1,112.473004195925,1.75,1.75,82.0863544082167,9.88202521102734,-0.288102784910046,-5.2785903776603,93.630623724895,0,4642.55203649916,
109.512419426261,13.8362370441875,308.000000000002,2.974349276726,-1.0232809666113,1,11.65,16671.0188482048,46.6561802719683,109.228475850261,1989.57750737873,658.489009534331,58.8850392216044,0,24.4628277843874,31.7147120398386,1,112.44762022553,1.75,1.75,82.2813892595409,9.87285465894669,-0.291818680701903,-5.2628319051314,93.7332880142807,0,4638.27750737873,
109.39349326133,13.8395315384681,308.100000000002,2.96864061195263,-1.03372964866445,1,11.65,16652.9147797575,46.7021584504412,109.217382324018,1985.25864842313,657.059599950918,59.8119981903757,0,24.8461093520321,31.7067222619958,1,112.422240654034,1.75,1.75,82.4764562523088,9.86355755242515,-0.295520536790357,-5.24742210190392,93.8360112874071,0,4633.95864842313,
109.27322051201,13.842829703521,308.200000000002,2.96286306455672,-1.0441308090831,1,11.65,16634.6057214667,46.7486572334198,109.205925413463,1980.89566029027,655.615584966047,60.7368280790462,0,25.228986326251,31.698732484153,1,112.396865478355,1.75,1.75,82.6715553585222,9.85413393713668,-0.299208399069663,-5.23236124103861,93.9387923928799,0,4629.59566029027,
109.151602246753,13.8461315882528,308.300000000002,2.95701688151183,-1.05448460295862,1,11.65,16616.0918359822,46.7956762078294,109.194097192213,1976.48874288244,654.157030741234,61.6592990005188,0,25.6114715926886,31.6907427063101,1,112.371494695413,1.75,1.75,82.8666865503293,9.8445838534359,-0.302882295338683,-5.2176495918782,94.0416301778678,0,4625.18874288244,
109.028639470818,13.8494372418449,308.400000000002,2.9511023090599,-1.06479116320432,1,11.65,16597.3732763342,46.8432149850252,109.181889646312,1972.03809544657,652.684003221088,62.5791701060278,0,25.9935772765142,31.6827529284673,1,112.346128302126,1.75,1.75,83.0618498000249,9.83490733641494,-0.306542250910017,-5.20328742003997,94.1445234881137,0,4620.73809544657,
108.904333128635,13.8527467137599,308.500000000002,2.94511959285037,-1.07505060201582,1,11.65,16578.4501862925,46.8912731998804,109.169294674067,1967.54391666775,651.196568164268,63.4961887218402,0,26.3753147873551,31.6747631506245,1,112.320766295419,1.75,1.75,83.2570450800515,9.82510441626333,-0.310188279006267,-5.18927498740846,94.2474711679466,0,4616.24391666775,
108.778684105996,13.8560600537484,308.600000000002,2.93906897807019,-1.08526301221778,1,11.65,16559.3227007009,46.9398505099379,109.15630408586,1963.00640475662,649.694791172403,64.4100894056749,0,26.7566948606551,31.6667733727817,1,112.295408672213,1.75,1.75,83.452272362998,9.8151751181214,-0.313820396805912,-5.1756125521281,94.3504720602927,0,4611.70640475662,
108.651693232096,13.8593773118553,308.700000000002,2.93295070956565,-1.09542846850734,1,11.65,16539.9909457874,46.9889465946215,109.142909603968,1958.42575753104,648.178737717129,65.3205929151197,0,27.1377275957931,31.6587835949389,1,112.270055429435,1.75,1.75,83.6475316216085,9.80511946248082,-0.317438608125097,-5.16230036859597,94.453525006687,0,4607.12575753104,
108.523361281433,13.8626985384267,308.800000000002,2.9267650319564,-1.10554702860402,1,11.65,16520.4550394533,47.038561154502,109.12910286236,1953.80217249258,646.648473165392,66.2274050796885,0,27.5184224912581,31.650793817096,1,112.244706564011,1.75,1.75,83.8428228287731,9.7949374651935,-0.321042915810973,-5.14933868745452,94.5566288472848,0,4602.50217249258,
108.393688975571,13.8660237841164,308.900000000002,2.9205121897425,-1.1156187343144,1,11.65,16500.715091542,47.0886939106145,109.114875406493,1949.13584689806,645.10406280314,67.1302155675292,0,27.8987884771467,31.6428040392532,1,112.219362072868,1.75,1.75,84.0381459575275,9.78462913781379,-0.324633311227694,-5.13672775558437,94.6597824208735,0,4597.83584689806,
108.262676984785,13.8693530998926,309.000000000002,2.9141924274048,-1.12564361251919,1,11.65,16480.7712040891,47.1393446038231,109.100218693096,1944.4269778267,643.545571857538,68.0286965372241,0,28.2788339452217,31.6348142614104,1,112.194021952937,1.75,1.75,84.2335009810589,9.77419448739078,-0.328209791596878,-5.12446781609711,94.7629845648837,0,4593.1269778267,
108.130325929592,13.8726865370445,309.100000000002,2.90780598949928,-1.13562167608958,1,11.65,16460.6234715556,47.1905129942291,109.085124089942,1939.67576224304,641.97306551779,68.9225011645702,0,28.6585667767445,31.6268244835676,1,112.168686201149,1.75,1.75,84.4288878727168,9.76363351694315,-0.331772338488581,-5.11255910832815,94.8662341154015,0,4588.37576224304,
107.996636382174,13.8760241471894,309.200000000002,2.90135312074572,-1.14555292473887,1,11.65,16440.2719810444,47.2421988606208,109.069582875617,1934.88239705598,640.386608954698,69.8112620338716,0,29.0379943682734,31.6188347057248,1,112.143354814436,1.75,1.75,84.6243066059941,9.75294622559272,-0.335320928606985,-5.10100186782958,94.9695299071797,0,4583.58239705598,
107.861608867702,13.8793659822791,309.300000000002,2.8948340661111,-1.15543734581495,1,11.65,16419.7168125019,47.2944019999614,109.053586239276,1930.04707917432,638.786267339018,70.6945893830482,0,29.4171236556011,31.6108449278819,1,112.118027789733,1.75,1.75,84.8197571545311,9.74213260790265,-0.338855558714148,-5.08979632636309,95.0728707736496,0,4578.74707917432,
107.725243865567,13.8827120946072,309.400000000002,2.88824907088816,-1.1652749150386,1,11.65,16398.9580389058,47.3471222269124,109.037125280387,1925.17000555884,637.172105858717,71.5720691919525,0,29.7959611359851,31.6028551500391,1,112.092705123975,1.75,1.75,85.0152394921432,9.73119265539081,-0.342376177406572,-5.07894271189293,95.1762555469329,0,4573.87000555884,
107.587541810528,13.8860625368156,309.500000000002,2.88159838076934,-1.17506559719205,1,11.65,16377.9957264393,47.4003593733912,109.020191008474,1920.25137327133,635.544189735193,72.4432611038673,0,30.174512888814,31.5948653721963,1,112.067386814099,1.75,1.75,85.2107535927797,9.72012635492246,-0.345882782936549,-5.06844124857884,95.2796830578532,0,4568.95137327133,
107.448503093778,13.889417361902,309.600000000002,2.8748822419165,-1.1848093467619,1,11.65,16356.8299346531,47.454113288159,109.002774342836,1915.29137952074,633.902584238542,73.3076961712534,0,30.5527845948346,31.5868755943535,1,112.042072857045,1.75,1.75,85.4062994305591,9.70893369039386,-0.349375320142211,-5.05829215676909,95.3831521359483,0,4563.99137952074,
107.308128063924,13.8927766232264,309.700000000002,2.8681009010267,-1.19450610854003,1,11.65,16335.4607166158,47.5083838364394,108.984866112273,1910.2902217065,632.247354701916,74.1648744188412,0,30.9307815540564,31.5788858165107,1,112.016763249753,1.75,1.75,85.601876979743,9.69761464151806,-0.3528537711073,-5.04849565299351,95.4866616094814,0,4558.9902217065,
107.166417027914,13.8961403745188,309.800000000002,2.86125460539421,-1.20415581818581,1,11.65,16313.8881190539,47.5631708995637,108.966457054791,1905.24809745947,630.57856653505,75.0142622203893,0,31.3085087024362,31.5708960386678,1,111.991457989164,1.75,1.75,85.7974862147638,9.68572948915539,-0.370006619632417,-5.03905194995655,95.5902103054536,0,4553.94809745947,
107.023370251878,13.899508669886,309.900000000002,2.85434360296912,-1.21375840275274,1,11.65,16292.1121824801,47.6184743746427,108.947537817298,1900.16520468037,628.896285237003,75.8552894901567,0,31.6859706274396,31.562906260825,1,111.966157072221,1.75,1.75,85.9931271102044,9.67869092872588,-0.21882769894733,-5.0299612565304,95.6937970496153,0,4548.86520468037,
106.878987961918,13.9028815159201,310.000000000002,2.84736814241261,-1.21060605484642,1,11.65,16270.1329413138,47.6742941742631,108.928098955293,1895.04174157607,627.200576408157,76.6873466971822,0,31.6387813034024,31.5549164829822,1,111.94086049587,1.75,1.75,86.1887701675678,9.67210993681449,-0.204325917767188,-5.02122377774812,95.7974206664785,0,4543.74174157607,
106.73478610048,13.9062589257301,310.100000000002,2.84463816832366,-1.20918087139611,1,11.65,16248.1811666879,47.7300442182094,108.908340446549,1889.93158467902,625.509271524971,77.5097817201456,0,31.6490798277108,31.5000270194298,1,111.767191094573,1.75,1.75,86.3847241130863,9.67075866987022,-0.0418972974746346,-5.0128403660313,95.9010712640286,0,4538.63158467902,
106.590559111489,13.9096409125487,310.200000000002,2.84133618689451,-1.20777247801793,1,11.65,16226.2255669077,47.7858039767473,108.888234681352,1884.82743844007,623.819955984895,0,0,31.6598952873326,31.4514627966696,1,111.613704553002,1.75,1.75,86.5809486802747,9.67047423377216,-0.00880727221442421,-5.0048115726535,96.0047488854694,0,4533.52743844008,
106.446304884564,13.9130274897338,310.300000000002,2.83803296037482,-1.20638104039335,1,11.65,16204.2658207109,47.8415742657734,108.867781178242,1879.72923193235,622.132606313308,0,0,31.6712357459565,31.4028985739094,1,111.46037680894,1.75,1.75,86.7774446438811,9.67054482014967,0.00218267228630492,-4.99713797179028,96.1084523866101,0,4528.42923193235,
106.30202127799,13.9164186707716,310.400000000002,2.83472837466796,-1.20500672680599,1,11.65,16182.3016020653,47.8973559132988,108.846979431044,1874.63689352852,620.447198803764,0,0,31.6831093955272,31.3543343511493,1,111.307207182122,1.75,1.75,86.9742127822194,9.6707330311043,0.00581195897833383,-4.98982013555328,96.2121806181045,0,4523.33689352852,
106.157706118185,13.9198144692777,310.500000000002,2.8314223138918,-1.20364970816215,1,11.65,16160.3325800877,47.9531497596544,108.825828908399,1869.55035088977,618.763709514345,0,0,31.6955245577708,31.3057701283891,1,111.154194994283,1.75,1.75,87.1712538772019,9.67095960267861,0.00698702226800804,-4.98285863396462,96.3159324254342,0,4518.25035088977,
106.013357199162,13.9232148989998,310.600000000002,2.82811466034804,-1.2023101580107,1,11.65,16138.358418962,48.008956657699,108.804329053297,1864.46953095476,617.082114263987,0,0,31.7084896857135,31.257205905629,1,111.001339569146,1.75,1.75,87.3685687143693,9.67119798006147,0.00734107839275226,-4.97625403493109,96.4197066488927,0,4513.16953095476,
105.868972281986,13.92661997382,310.700000000002,2.82480529449106,-1.20098825256239,1,11.65,16116.3787778559,48.0647774730305,108.782479282593,1859.3943599284,615.402388628784,0,0,31.7220133651936,31.2086416828688,1,110.848640232401,1.75,1.75,87.566158082892,9.67143917447298,0.0074176988884593,-4.97000690421813,96.5235021235683,0,4508.0943599284,
105.724549094214,13.9300297077569,310.800000000002,2.8214940948964,-1.19968417070855,1,11.65,16094.393310837,48.1206130841997,108.760278986518,1854.3247632706,613.72450793826,0,0,31.7361043163636,31.1600774601087,1,110.696096311694,1.75,1.75,87.7640227756222,9.67168005067838,0.00739779047609773,-4.96411780542364,96.6273176793282,0,4503.0247632706,
105.580085329342,13.9334441149676,310.900000000002,2.81818093822884,-1.19839809403904,1,11.65,16072.4016667871,48.1764643829275,108.737727528172,1849.26066568495,612.048447271613,0,0,31.7507713951829,31.1115132373485,1,110.543707136612,1.75,1.75,87.962163589084,9.6719194208008,0.00734147366001125,-4.95858729995152,96.7311521408019,0,4497.96066568495,
105.435578646231,13.9368632097508,311.000000000002,2.81486569921,-1.19713020685945,1,11.65,16050.4034893159,48.2323322743239,108.714824243016,1844.20199110726,610.374181453938,0,0,31.7660235948984,31.0629490145884,1,110.391472038666,1.75,1.75,88.1605813235333,9.67215674380775,0.00726870962873842,-4.95341594698505,96.8350043273642,0,4492.90199110726,
105.291026668533,13.9402870065485,311.100000000002,2.81154825058558,-1.19588069620764,1,11.65,16028.3984166733,48.2882176771115,108.691568438348,1839.14866269411,608.701685052423,0,0,31.781870047512,31.0143847918282,1,110.239390351276,1.75,1.75,88.3592767829587,9.6723916909111,0.00718605822209879,-4.94860430345999,96.9388730531193,0,4487.84866269411,
105.146426984109,13.9437155199489,311.200000000002,2.80822846309216,-1.19464975186928,1,11.65,16006.3860816605,48.3441215238502,108.667959392768,1834.10060281127,607.030932372524,0,0,31.7983200252331,30.9658205690681,1,110.087461409762,1.75,1.75,88.5582507751111,9.67262400107693,0.00709563033223377,-4.94415292403756,97.0427571268838,0,4482.80060281127,
105.001777144436,13.9471487646885,311.300000000002,2.80490620542356,-1.19343756639269,1,11.65,15984.3661115401,48.4000447611662,108.643996355634,1829.05773302208,605.361897454115,0,0,31.8153829419156,30.9172563463079,1,109.935684551319,1.75,1.75,88.7575041115301,9.67285343287236,0.00699805672346537,-4.94006236107708,97.1466553521707,0,4477.75773302208,
104.85707466401,13.950586755655,311.400000000002,2.8015813441969,-1.19224433510261,1,11.65,15962.3381279451,48.4559883499829,108.619678546507,1824.01997407574,603.69455406762,0,0,31.8330683544757,30.8686921235478,1,109.784059115014,1.75,1.75,88.957037607567,9.67307974804175,0.00689346462791275,-4.93633316460849,97.250566527172,0,4472.71997407574,
104.71231701974,13.9540295078899,311.500000000002,2.79825374391805,-1.19107025611316,1,11.65,15940.3017467868,48.5119532657556,108.595005154581,1818.98724589559,602.028875710123,0,0,31.8513859642913,30.8201279007876,1,109.632584441762,1.75,1.75,89.1568520824181,9.67330270625016,0.00678182087872774,-4.93296588230461,97.354489444743,0,4467.68724589559,
104.567501650334,13.9574770365907,311.600000000002,2.79492326694686,-1.18991553033963,1,11.65,15918.2565781609,48.5679404987079,108.569975338109,1813.95946756728,600.364835601462,0,0,31.870345618579,30.7715636780275,1,109.481259874317,1.75,1.75,89.3569483591398,9.67352206310232,0.00666303251841742,-4.92996105945315,97.4584228923848,0,4462.65946756728,
104.422625955679,13.9609293571143,311.700000000002,2.7915897734619,-1.18878036150929,1,11.65,15896.2022262537,48.6239510540726,108.544588223807,1808.93655732692,598.702406680306,0,0,31.8899573117483,30.7229994552673,1,109.330084757255,1.75,1.75,89.5573272646733,9.67373756954941,0.00653698931251489,-4.92731923892856,97.5623656522287,0,4457.63655732692,
104.277687296213,13.964386484979,311.800000000002,2.78825312142474,-1.18766495617108,1,11.65,15874.1382892459,48.6799859523338,108.518842906256,1803.91843254921,597.041561600212,0,0,31.910231186731,30.6744352325072,1,109.179058436961,1.75,1.75,89.7579896298763,9.67394897143467,0.00640356808371454,-4.92504096116358,97.6663165010186,0,4452.61843254921,
104.132682992288,13.9678484358679,311.900000000002,2.78491316654396,-1.18656952370403,1,11.65,15852.0643592161,48.7360462294733,108.492738447285,1798.90500973544,595.382272725678,0,0,31.9311775362822,30.625871009747,1,109.028180261614,1.75,1.75,89.9589362895542,9.67415600969521,0.00626265266024203,-4.92312676412059,97.7702742100951,0,4447.60500973544,
103.987610323527,13.9713152256317,312.000000000002,2.78156976223859,-1.18549427632462,1,11.65,15829.9800220428,48.7921329372188,108.466273875345,1793.89620450155,593.724512128173,0,0,31.9528068042543,30.5773067869869,1,108.877449581173,1.75,1.75,90.1601680824723,9.67435841964643,0.00611410612424906,-4.92157718326276,97.8742375453783,0,4442.59620450155,
103.842466528175,13.9747868702911,312.100000000002,2.77822275960136,-1.18443942909267,1,11.65,15807.8848573055,48.8482471432956,108.439448184871,1788.89193156611,592.068251582164,0,0,31.9751295868385,30.5287425642267,1,108.726865747362,1.75,1.75,90.3616858513953,9.67455593153056,0.00595780909860309,-4.92039275152493,97.9782052673517,0,4437.59193156611,
103.697248802441,13.9782633860404,312.200000000002,2.77487200736133,-1.183405199916,1,11.65,15785.7784381843,48.9043899316809,108.412260335628,1783.89210473827,590.41346256113,0,0,31.9981566337732,30.4801783414666,1,108.576428113658,1.75,1.75,90.5634904431017,9.67474826980015,0.00579362152930557,-4.91957399928425,98.0821761310451,0,4432.59210473827,
103.551954299829,13.9817447892504,312.300000000003,2.77151735184633,-1.18239180955363,1,11.65,15763.6603313588,48.9605624028612,108.384709252046,1778.89663690574,588.760116233577,0,0,32.021898849518,30.4316141187064,1,108.426136035275,1.75,1.75,90.7655827084236,9.67493515348794,0.00562141551553472,-4.9191214543306,98.186148886018,0,4427.59663690574,
103.406580130471,13.9852310964712,312.400000000003,2.76815863694487,-1.18139948161754,1,11.65,15741.5300969059,49.016765674092,108.356793822544,1773.90544002265,587.108183459033,0,0,32.0463672943888,30.3830498959462,1,108.275988869149,1.75,1.75,90.9679635022619,9.67511629594819,0.00544105636068506,-4.91903564183678,98.290122276343,0,4422.60544002265,
103.261123360443,13.9887223244357,312.500000000003,2.76479570406777,-1.18042844257293,1,11.65,15719.3872881959,49.0730008796604,108.328512898839,1768.91842509755,585.457634784059,0,0,32.071573185655,30.3344856731861,1,108.125985973928,1.75,1.75,91.1706336836173,9.6752914045693,0.00525240176487655,-4.91931708432843,98.3940950405892,0,4417.61842509755,
103.115581011083,13.9922184900626,312.600000000003,2.76142839210937,-1.1794789217368,1,11.65,15697.2314517883,49.1292691711513,108.299865295239,1763.93550218127,583.808440438244,0,0,32.0975278985928,30.2859214504259,1,107.976126709953,1.75,1.75,91.3735941156273,9.6754601810722,0.00505531943845547,-4.91996630165375,98.4980659118053,0,4412.63550218127,
102.96995005829,13.9957196104599,312.700000000003,2.75805653740839,-1.17855115127501,1,11.65,15675.0621273262,49.1855717177147,108.270849787925,1758.95658035486,582.160570330212,0,0,32.1242429674952,30.2373572276658,1,107.826410439249,1.75,1.75,91.5768456655807,9.67562232085916,0.00484965864037737,-4.92098381095291,98.6020336175031,0,4407.65658035486,
102.82422743183,13.9992257029282,312.800000000003,2.7546799737084,-1.17764536619752,1,11.65,15652.8788474294,49.2419097063376,108.241465114222,1753.98156771753,580.513994043626,0,0,32.1517300866348,30.1887930049056,1,107.676836525508,1.75,1.75,91.780389204954,9.67577751341692,0.00463528181080116,-4.92237012662731,98.7059968796406,0,4402.68156771753,
102.678410014626,14.0027367849637,312.900000000003,2.75129853211799,-1.17676180435187,1,11.65,15630.6811375866,49.2982843421169,108.211709971849,1749.0103713746,578.868680833202,0,0,32.1800011111772,30.1402287821455,1,107.527404334076,1.75,1.75,91.9842256094298,9.67592544187017,0.00441203914976366,-4.92412576030849,98.8099544146054,0,4397.7103713746,
102.532494642042,14.0062528742626,313.000000000003,2.74791204107056,-1.1759007064149,1,11.65,15608.468516047,49.354696848536,108.181583018158,1744.04289742549,577.224599620728,0,0,32.2090680580428,30.0916645593853,1,107.37811323194,1.75,1.75,92.1883557589369,9.67606578299493,0.00417978241439371,-4.92625122082682,98.9139049331981,0,4392.74289742549,
102.386478101162,14.0097739887237,313.100000000003,2.74452032628379,-1.17506231588241,1,11.65,15586.2404937103,49.4111484677437,108.151082869364,1739.0790509517,575.581718991105,0,0,32.2389431067139,30.0431003366252,1,107.228962587713,1.75,1.75,92.3927805376764,9.6761982072339,0.00393836497763215,-4.92874701418003,99.0178471406153,0,4387.7790509517,
102.240357130065,14.0133001464527,313.200000000003,2.74112321071875,-1.17424687905699,1,11.65,15563.9965740157,49.4676404608353,108.120208099749,1734.1187360049,573.940007188384,0,0,32.2696385999854,29.994536113865,1,107.079951771621,1.75,1.75,92.5975008341433,9.67632237821117,0.00368762696751777,-4.93161364350133,99.121779736433,0,4382.8187360049,
102.094128417087,14.0168313657654,313.300000000003,2.73772051453875,-1.1734546450337,1,11.65,15541.7362528304,49.5241741081369,108.088957240861,1729.16185559505,572.299432111836,0,0,32.3011670446553,29.9459718911049,1,106.931080155492,1.75,1.75,92.802517541166,9.67643795305894,0.0034274194505036,-4.93485160902737,99.2257014145901,0,4377.86185559505,
