[Result Details],,,,,,,,,,,,,,,,,,,,,,,,,,
Result Name,[68.63] AR26, FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,
Date Created,1/20/2026 7:52:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,
Track,FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Track Configuration,Closed Circuit,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,AR26,,,,,,,,,,,,,,,,,,,,,,,,,
105.552907,20.14818404,375.75,12.28749135,7.75705412,1,11.65,16068.26433,48.18697181,108.7334463,1848.30872,611.7333824,0,77.87910684,0,69.96360364,1,131.3805958,1.75,1.75,94.02405803,4.053454867,1.349393853,191.4578617,151.5973155,0,4497.00872
105.7900834,20.15671057,376,12.55176851,7.726746095,1,11.65,16104.36957,48.09527678,108.7703955,1856.624316,614.4855893,0,77.73722041,0,68.79866272,1,131.3805958,1.75,1.75,94.23409433,4.143837888,1.110051593,191.263461,151.7486321,0,4505.324316
106.0258048,20.16521799,376.25,12.8318313,7.696600754,1,11.65,16140.25331,48.00414427,108.8061966,1864.907392,617.2270329,0,77.59544517,0,67.59732543,1,131.3805958,1.75,1.75,94.44784738,4.230638603,1.068450407,191.0685349,151.8992134,0,4513.607392
106.2600859,20.17370649,376.5,13.12180214,7.666616649,1,11.65,16175.9178,47.9135686,108.840869,1873.158123,619.9577713,0,77.45378196,0,66.39598815,1,131.3805958,1.75,1.75,94.66545078,4.328111974,1.20249609,190.8730768,152.0490448,0,4521.858123
106.492941,20.18217627,376.75,13.42223001,7.636792349,1,11.65,16211.36522,47.82354421,108.8744312,1881.376683,622.6778619,0,77.31223164,0,65.19465087,1,131.3805958,1.75,1.75,94.88704544,4.402688145,0.922053993,190.6770798,152.1981109,0,4530.076683
106.7243844,20.19062754,377,13.73370508,7.607126449,1,11.65,16246.59773,47.73406562,108.9069019,1889.563242,625.3873615,0,77.17079505,0,63.99331358,1,131.3805958,1.75,1.75,95.11427543,4.480920702,0.969380888,190.480537,152.3463958,0,4538.263242
106.9544301,20.19906047,377.25,13.88010998,7.57761756,1,11.65,16281.61746,47.64512741,108.9382991,1897.717973,628.0863267,0,77.02947301,0,63.5915846,1,131.3805958,1.75,1.75,95.34294928,4.533052929,0.647375187,190.2834332,152.4938808,0,4546.417973
107.1830917,20.20747527,377.5,14.02962792,7.548264318,1,11.65,16316.4265,47.55672427,108.9686404,1905.841043,630.7748134,0,76.88826636,0,63.1831692,1,131.3805958,1.75,1.75,95.57312216,4.577026108,0.54723359,190.0857682,152.6405589,0,4554.541043
107.4103829,20.21587212,377.75,14.18085806,7.519065374,1,11.65,16351.02692,47.46885097,108.9979434,1913.932621,633.452877,0,76.74717591,0,62.7747538,1,131.3805958,1.75,1.75,95.80481365,4.619057587,0.524187982,189.8875415,152.7864227,0,4562.632621
107.636317,20.2242512,378,14.33383528,7.490019402,1,11.65,16385.42074,47.38150235,109.0262251,1921.992872,636.1205725,0,76.60620248,0,62.3663384,1,131.3805958,1.75,1.75,96.03804368,4.658832626,0.497099107,189.6887527,152.9314645,0,4570.692872
107.860907,20.23261269,378.25,14.48859537,7.461125094,1,11.65,16419.60997,47.29467334,109.0535023,1930.021962,638.7779543,0,76.46534688,0,61.957923,1,131.3805958,1.75,1.75,96.27290291,4.700255027,0.518776393,189.4894016,153.075677,0,4578.721962
108.084166,20.24095677,378.5,14.63668206,7.432381159,1,11.65,16453.59657,47.20835894,109.0797915,1938.020053,641.4250766,0,76.3246099,0,61.58522196,1,131.3805958,1.75,1.75,96.50912242,4.740635772,0.506785883,189.2894873,153.2190521,0,4586.720053
108.3061066,20.24928361,378.75,14.79650872,7.403786326,1,11.65,16487.38247,47.12255422,109.1051087,1945.987307,644.0619928,0,76.18399235,0,61.17044392,1,131.3805958,1.75,1.75,96.74696533,4.782620711,0.528009463,189.0890103,153.3615829,0,4594.687307
108.5267414,20.25759339,379,14.95828282,7.375339342,1,11.65,16520.9696,47.03725434,109.12947,1953.923884,646.688756,0,76.04349501,0,60.75566588,1,131.3805958,1.75,1.75,96.98645388,4.828201777,0.574412041,188.8879702,153.5032613,0,4602.623884
108.7460828,20.26588628,379.25,15.12204572,7.347038969,1,11.65,16554.35983,46.95245452,109.1528909,1961.829944,649.3054189,0,75.90311865,0,60.34088783,1,131.3805958,1.75,1.75,97.22761075,4.866347047,0.481685489,188.6863668,153.6440791,0,4610.529944
108.964143,20.27416244,379.5,15.28783995,7.318883989,1,11.65,16587.55501,46.86815005,109.1753866,1969.705645,651.9120338,0,75.76286406,0,59.92610979,1,131.3805958,1.75,1.75,97.47086222,4.891655583,0.320233498,188.4841998,153.7840284,0,4618.405645
109.1809338,20.28242204,379.75,15.40595401,7.2908732,1,11.65,16620.55696,46.7843363,109.1969723,1977.551142,654.5086523,0,75.622732,0,59.70353007,1,131.3805958,1.75,1.75,97.71489262,4.9041265,0.15811319,188.2814669,153.9230999,0,4626.251142
108.942695,20.29074775,380,15.41534207,-28.15230082,1,11.65,16584.28999,46.87644209,109.1732088,1968.930306,651.6554204,0,0,85.83686047,59.40706013,1,131.3805958,1.75,1.75,97.9601671,4.899000551,-0.064473565,188.0781704,154.0612883,0,4617.630306
108.0988986,20.29913907,380.25,15.25359605,-27.98225428,1,11.65,16455.83931,47.20266314,109.0814973,1938.54842,641.59995,0,0,85.96099567,59.1105902,1,131.3805958,1.75,1.75,98.20669821,4.888187992,-0.134935559,187.8743114,154.198587,0,4587.24842
107.2535889,20.30759719,380.5,15.09166165,-27.81371642,1,11.65,16327.15825,47.52946929,108.9778205,1908.348911,631.6048407,0,0,86.08770285,58.81412026,1,131.3805958,1.75,1.75,98.45449866,4.875330981,-0.159182395,187.6698907,154.3349891,0,4557.048911
106.406683,20.3161233,380.75,14.92952292,-27.64667107,1,11.65,16198.23421,47.85689251,108.8621031,1878.330133,621.6695475,0,0,86.21700109,58.51765033,1,131.3805958,1.75,1.75,98.70358137,4.861638551,-0.168173748,187.4649093,154.4704877,0,4527.030133
105.5580962,20.32471865,381,14.76716372,-27.48110189,1,11.65,16069.05427,48.18496563,108.7342647,1848.490455,611.7935313,0,0,86.34890864,58.22118039,1,131.3805958,1.75,1.75,98.95395945,4.847508514,-0.172150464,187.2593683,154.605076,0,4497.190455
104.707741,20.33338454,381.25,14.60456772,-27.31699235,1,11.65,15939.60514,48.51372241,108.5942195,1818.828267,601.9762584,0,0,86.48344278,57.92471046,1,131.3805958,1.75,1.75,99.2056462,4.833068086,-0.174500137,187.0532688,154.7387468,0,4467.528267
103.8555278,20.34212228,381.5,14.4417184,-27.15432578,1,11.65,15809.87316,48.84319753,108.4418764,1789.341971,592.2172008,0,0,86.62061981,57.62824053,1,131.3805958,1.75,1.75,99.45865515,4.81835409,-0.176343613,186.8466118,154.8714931,0,4438.041971
103.0013642,20.35093328,381.75,14.27859901,-26.9930853,1,11.65,15679.84428,49.17342667,108.2771384,1760.02999,582.515836,0,0,86.76045492,57.33177059,1,131.3805958,1.75,1.75,99.71300002,4.803373005,-0.17805211,186.6393986,155.0033079,0,4408.72999
102.1451552,20.35981893,382,14.11519261,-26.83325381,1,11.65,15549.50404,49.50444658,108.0999024,1730.890763,572.8716473,0,0,86.90296213,57.03530066,1,131.3805958,1.75,1.75,99.96869475,4.788120987,-0.179748922,186.4316303,155.1341838,0,4379.590763
101.2868031,20.36878074,382.25,13.95148204,-26.67481402,1,11.65,15418.83754,49.83629506,107.9100594,1701.922745,563.2841236,0,0,87.04815421,56.73883072,1,131.3805958,1.75,1.75,100.2257535,4.753759269,-0.401520787,186.2233082,155.2641136,0,4350.622745
100.426207,20.37782022,382.5,13.78744994,-26.51774841,1,11.65,15287.82945,50.16901107,107.7074937,1673.12441,553.7527599,0,0,87.19604258,56.44236079,1,131.3805958,1.75,1.75,100.4841906,4.769893611,0.186911694,186.0144337,155.39309,0,4321.82441
99.56326319,20.38693841,382.75,13.62307871,-26.18509054,1,11.65,15156.46395,50.50263476,107.4920828,1644.49425,544.2770567,0,0,86.70169692,56.14589085,1,131.3805958,1.75,1.75,100.7409146,4.77915758,0.10639391,185.8050079,155.5211055,0,4293.19425
98.70372427,20.39613643,383,13.77392429,-25.86765118,1,11.65,15025.61679,50.83494207,107.2652853,1616.22267,534.9200328,0,0,86.24761413,54.57633731,1,131.3805958,1.75,1.75,101.0053181,4.844673932,0.745905983,185.5950462,155.6481599,0,4264.92267
97.84717228,20.40541537,383.25,13.89845209,-25.54465092,1,11.65,14895.22432,51.34355037,107.3983219,1588.293189,525.6762328,0,0,85.75839269,53.15267462,1,131.3805958,1.75,1.75,101.2767302,4.925888286,0.916564879,185.3845359,155.7742228,0,4236.993189
96.99387438,20.41477631,383.5,14.03296462,-25.21514114,1,11.65,14765.32722,51.89344808,107.6019534,1560.711857,516.5476594,0,0,85.22978217,51.72901193,1,131.3805958,1.75,1.75,101.5555318,5.026985834,1.130965991,185.1734669,155.8992656,0,4209.411857
96.1441392,20.42422034,383.75,14.17837508,-24.8780157,1,11.65,14635.97248,52.44104984,107.7847981,1533.485754,507.5366562,0,0,84.65682874,50.30534924,1,131.3805958,1.75,1.75,101.8421353,5.084254609,0.635022727,184.9618291,156.0232583,0,4182.185754
95.29832401,20.4337489,384,14.33571447,-24.64644046,1,11.65,14507.21447,52.98612541,107.9470418,1506.623165,498.6459647,0,0,84.46458557,48.88168655,1,131.3805958,1.75,1.75,102.1389207,5.203135968,1.306517043,184.7496114,156.1461688,0,4155.323165
94.45288165,20.44336268,384.25,14.32539303,-24.19019349,1,11.65,14378.51322,53.53096071,108.0895153,1480.009624,489.8377006,0,0,83.41243064,48.05281973,1,131.3805958,1.75,1.75,102.4370157,5.295362933,1.004598614,184.5367954,156.2679581,0,4128.709624
93.61566895,20.4530622,384.5,14.66689013,-23.70185558,1,11.65,14251.06476,54.07049251,108.2111942,1453.888846,481.192526,0,0,82.21213514,46.10563946,1,131.3805958,1.75,1.75,102.7474392,5.452488266,1.696384608,184.3233906,156.3886148,0,4102.588846
92.78804061,20.46284782,384.75,15.04406132,-23.17379677,1,11.65,14125.07533,54.60384777,108.3124976,1428.29568,472.7219745,0,0,80.83123755,44.15845918,1,131.3805958,1.75,1.75,103.0712518,5.634617779,1.949038866,184.1093786,156.5080894,0,4076.99568
91.97166854,20.47271987,385,15.46231864,-22.65483493,1,11.65,14000.79943,55.12994907,108.3939334,1403.273248,464.4403184,0,0,79.4542116,42.21127891,1,131.3805958,1.75,1.75,103.4105404,5.825460117,2.02439969,183.8947394,156.626328,0,4051.973248
91.16653024,20.4826787,385.25,15.85073228,-22.16050257,1,11.65,13878.23365,55.6488109,108.4562625,1378.811722,456.3443052,0,0,78.1422165,40.45912813,1,131.3805958,1.75,1.75,103.7652495,6.022698186,2.074010351,183.6794489,156.7432689,0,4027.511722
90.37203637,20.49272448,385.5,16.1923455,-21.62668407,1,11.65,13757.28826,56.16081305,108.5002589,1354.884429,448.4251066,0,0,76.64738121,38.91825627,1,131.3805958,1.75,1.75,104.1337481,6.238931565,2.254072877,183.4634841,156.8588505,0,4003.584429
89.58991197,20.50285707,385.75,16.56930572,-21.04393894,1,11.65,13638.22586,56.66484384,108.5265821,1331.534227,440.6969074,0,0,74.92904822,37.3773844,1,131.3805958,1.75,1.75,104.5171478,6.406252889,1.729256209,183.2468272,156.973016,0,3980.234227
88.82228522,20.51307728,386,16.98686144,-20.69758912,1,11.65,13521.37044,57.1595318,108.5360282,1308.814205,433.1772782,0,0,74.10887198,35.83651253,1,126.2027412,1.75,1.75,104.9206688,6.60266903,2.012545603,183.0294596,157.0857041,0,3957.514205
88.06076345,20.52338551,386.25,17.12472105,-20.26005329,1,11.65,13405.44438,57.65028547,108.5293565,1286.468058,425.7813903,0,0,72.90857568,34.94108488,1,123.0914717,1.75,1.75,105.3334173,6.74033907,1.398569868,182.8113502,157.1968349,0,3935.168058
87.30892077,20.53378195,386.5,17.35965238,-19.79477548,1,11.65,13290.99176,58.13480157,108.5070943,1264.594692,418.5419786,0,0,71.57299109,33.88216975,1,119.5056503,1.75,1.75,105.7589219,6.947575626,2.087421474,182.5924943,157.3063673,0,3913.294692
86.56805775,20.54426579,386.75,17.61686816,-19.11937332,1,11.65,13178.21056,58.61224195,108.4699218,1243.22422,411.4690091,3.18612317,0,69.36824439,32.82325463,1,116.0129537,1.75,1.75,106.1957769,7.079280447,1.315558495,182.3728806,157.4142471,0,3891.92422
85.84645815,20.55483819,387,18.07304409,-18.89507208,1,11.65,13068.36183,59.07726825,108.4191771,1222.58448,404.6378894,0,0,68.94174272,31.46360302,1,111.6520587,1.75,1.75,106.6576474,7.257501419,1.765280705,182.1525032,157.5204241,0,3871.28448
85.12729951,20.56550034,387.25,18.07973346,-18.66788093,1,11.65,12958.88468,59.54072151,108.3543295,1202.186448,397.8867676,0,0,68.49341657,30.92720605,1,109.9667678,1.75,1.75,107.1275518,7.367936954,1.084657792,181.931327,157.6247975,0,3850.886448
84.41075654,20.57625341,387.5,18.09040633,-18.4373872,1,11.65,12849.80572,60.00248913,108.2755452,1182.033269,391.2166848,0,0,68.02125259,30.39080907,1,108.2999684,1.75,1.75,107.6057721,7.431867374,0.622592227,181.7093528,157.7273302,0,3830.733269
83.69702586,20.58709909,387.75,18.10533341,-18.30441911,1,11.65,12741.15487,60.4624444,108.1830064,1162.128539,384.6288309,0,0,67.93774521,29.85441209,1,106.6507838,1.75,1.75,108.0938891,7.506903447,0.724505821,181.4865818,157.8279834,0,3810.828539
82.98233985,20.5980386,388,18.03046301,-18.07358495,1,11.65,12632.35858,60.92301532,108.0762796,1142.366523,378.088211,0,0,67.4472336,29.46859785,1,105.4749882,1.75,1.75,108.5871854,7.561900557,0.526466136,181.2630125,157.9267126,0,3791.066523
82.27056137,20.60907316,388.25,18.04793335,-17.83856008,1,11.65,12524.00492,61.38171252,107.9559991,1122.853343,371.629948,0,0,66.92853243,28.93719571,1,103.8691324,1.75,1.75,109.0895603,7.636027117,0.703473061,181.038654,158.0234907,0,3771.553343
81.56193504,20.62020396,388.5,18.07020642,-17.59875906,1,11.65,12416.1311,61.83837836,107.8223846,1103.593557,365.2555508,0,0,66.37877166,28.40579356,1,102.2783518,1.75,1.75,109.6013512,7.696156888,0.56570742,180.8135085,158.1182755,0,3752.293557
80.85673741,20.63143266,388.75,18.0976436,-17.44084752,1,11.65,12308.77923,62.2928346,107.6756809,1084.592362,358.9667393,0,0,66.15961366,27.87439141,1,100.7018744,1.75,1.75,110.1240438,7.7769613,0.753588094,180.5875792,158.2110235,0,3733.292362
80.15172015,20.64276042,389,18.05304549,-17.18546056,1,11.65,12201.45482,62.74717461,107.5153175,1065.760965,352.7341254,0,0,65.52492132,27.4580832,1,99.47634081,1.75,1.75,110.6534456,7.84463741,0.62563396,180.3608671,158.3016849,0,3714.460965
79.45089872,20.65418831,389.25,18.09586811,-16.92268504,1,11.65,12094.76913,63.19881067,107.3423352,1047.205087,346.5927002,0,0,64.84629987,26.9161664,1,97.89290775,1.75,1.75,111.1935127,7.936354856,0.840455069,180.1333821,158.3902263,0,3695.905087
78.7546926,20.66571737,389.5,18.14545104,-16.65144325,1,11.65,11988.78603,63.67176938,107.197999,1028.932763,340.5451226,0,0,64.11849459,26.3742496,1,96.32218556,1.75,1.75,111.7446799,8.00530681,0.626298185,179.9051284,158.4765984,0,3677.632763
78.06358061,20.67734942,389.75,18.20238545,-16.50508096,1,11.65,11883.57842,64.34509814,107.3809532,1010.953197,334.5944387,0,0,63.9089609,25.8323328,1,94.76341247,1.75,1.75,112.3091586,8.104339693,0.891562378,179.676111,158.5607501,0,3659.653197
77.372424,20.68908534,390,18.1549522,-16.20770511,1,11.65,11778.364,65.01847038,107.5440211,993.1309605,328.6958262,0,0,63.04711427,25.44323299,1,93.65115277,1.75,1.75,112.8803532,8.16436281,0.535587136,179.4463322,158.6426212,0,3641.83096
76.6876598,20.70092588,390.25,18.23403314,-15.89685638,1,11.65,11674.1227,65.6856147,107.6859573,975.6298625,322.9035006,0,0,62.11164952,24.88646598,1,92.06910095,1.75,1.75,113.4643096,8.318587028,1.363985183,179.2158066,158.7221776,0,3624.329862
76.01004124,20.71286937,390.5,18.32315263,-15.23869819,1,11.65,11570.96918,66.34579724,107.8071847,958.4645424,317.2223072,0,0,59.65886002,24.32969897,1,90.49750413,1.75,1.75,114.0574457,8.431671595,0.991517861,178.9845408,158.7993609,0,3607.164542
75.35482932,20.72491606,390.75,18.67778691,-14.88394396,1,11.65,11471.22661,66.98414969,107.9062149,942.0116978,311.7769213,0,0,58.48476122,23.45804219,1,88.05616067,1.75,1.75,114.6770068,8.61272767,1.573889062,178.7525496,158.8741262,0,3590.711698
74.70934138,20.73706593,391,18.79335863,-14.50549355,1,11.65,11372.96432,67.61302837,107.9862887,925.9423128,306.4584487,0,0,57.18847248,22.91608438,1,86.54883693,1.75,1.75,115.3111899,8.763605249,1.300414368,178.5198245,158.9463596,0,3574.642313
74.07487798,20.74931866,391.25,18.92303521,-14.09867932,1,11.65,11276.38028,68.2311662,108.0480811,910.2821035,301.2754007,0,0,55.74784544,22.37412657,1,85.04875789,1.75,1.75,115.9606961,8.910064644,1.251736187,178.2863761,159.0159943,0,3558.982104
73.4529874,20.76167357,391.5,19.0685226,-13.65751746,1,11.65,11181.7102,68.83705471,108.092376,895.0618407,296.2379614,0,0,54.13461022,21.83216877,1,83.55518814,1.75,1.75,116.6262775,9.061317334,1.282012147,178.0522161,159.0829602,0,3543.761841
72.84553277,20.77412949,391.75,19.23184196,-13.17416559,1,11.65,11089.2377,69.42887874,108.1200891,880.3187716,291.3584587,0,0,52.31188862,21.29021096,1,82.0673863,1.75,1.75,117.3087432,9.203165942,1.192553313,177.8173576,159.1471841,0,3529.018772
72.25478579,20.78668467,392,19.4154158,-12.63806192,1,11.65,10999.30859,70.00442502,108.1322974,866.0986278,286.6520281,0,0,50.23025874,20.74825315,1,80.58460234,1.75,1.75,118.0089645,9.422812056,1.832015796,177.5818151,159.2085893,0,3514.798628
71.68356249,20.79933297,392.25,19.62218939,-11.58997948,1,11.65,10912.35156,70.56094999,108.1302779,852.4585597,282.1375848,0,0,45.84603546,20.20629534,1,79.10607477,1.75,1.75,118.7235759,9.61072787,1.555821975,177.3456052,159.2670952,0,3501.15856
71.15582589,20.81206973,392.5,20.09530096,-10.77795826,1,11.65,10832.0145,71.07510723,108.1163329,839.9531101,277.9986653,0,0,42.46227495,19.44112583,1,77.02433898,1.75,1.75,119.470206,9.872727138,2.154119771,177.1087511,159.3226348,0,3488.65311
70.66163146,20.82488846,392.75,20.40368159,-9.792183071,1,11.65,10756.78353,71.55658539,108.0927555,828.3262711,274.1505389,0,0,38.26436733,18.88225167,1,75.50694751,1.75,1.75,120.2387865,10.17458257,2.465940087,176.8712612,159.3750683,0,3477.026271
70.2097473,20.83777987,393,20.75794176,-8.52821902,1,11.65,10687.99344,71.99684198,108.0622925,817.7657827,270.6553418,0,0,32.77807511,18.3233775,1,73.99115273,1.75,1.75,121.0306359,10.31928793,1.175473919,176.633158,159.4242972,0,3466.465783
69.8139607,20.85074876,393.25,21.1702742,-8.934226706,1,11.65,10627.74305,72.38244446,108.0286235,808.5719464,267.6124645,0,0,34.74183075,17.76450334,1,72.47601777,1.75,1.75,121.8599773,10.54203782,1.79863603,176.3944669,159.4702175,0,3457.271946
69.39683948,20.86379305,393.5,20.95389222,-8.542217562,1,11.65,10564.24491,72.78883261,107.9860774,798.938774,264.4241805,0,0,33.12885224,17.73412138,1,72.3936508,1.75,1.75,122.6853558,10.61541267,0.589054409,176.155204,159.512666,0,3447.638774
68.99570167,20.87690999,393.75,21.02760698,-8.093259254,1,11.65,10503.1799,73.17964861,107.9383252,789.7291818,261.3760885,0,0,31.2437709,17.46824276,1,71.67277724,1.75,1.75,123.5234295,10.71335731,0.781945606,175.9154224,159.5516525,0,3438.429182
68.61352981,20.89009597,394,21.11671635,-7.566909126,1,11.65,10445.00208,73.55198668,107.8865957,781.004685,258.4885482,0,0,28.99193314,17.20236413,1,70.9517127,1.75,1.75,124.3745858,10.82499702,0.886614861,175.6751639,159.5871176,0,3429.704685
68.25433231,20.90334611,394.25,21.22424004,-6.92881143,1,11.65,10390.32163,73.90194156,107.8324296,772.8488411,255.7892146,0,0,26.214949,16.93648551,1,70.23034647,1.75,1.75,125.2392305,10.94822194,0.973883057,175.4344724,159.6190009,0,3421.548841
67.92382458,20.91665361,394.5,21.3544235,-6.112510469,1,11.65,10340.00861,74.22394489,107.7778421,765.382236,253.3179977,0,0,22.60774398,16.67060689,1,69.50856527,1.75,1.75,126.1177879,11.09042328,1.119014086,175.193394,159.6472406,0,3414.082236
67.63099236,20.93000811,394.75,21.51381736,-4.949987378,1,11.65,10295.43091,74.50924216,107.7256754,758.7970516,251.1385041,0,0,17.4021868,16.40472827,1,68.78625306,1.75,1.75,127.010703,11.32799203,1.862903306,174.9519774,159.6717737,0,3407.497052
67.39301578,20.94337322,395,21.71461857,-1.111086392,1,11.65,10259.20386,74.74109528,107.68065,753.466412,249.3742262,0,0,0,16.13884965,1,68.06329087,1.75,1.75,127.9184421,11.3571585,0.228528383,174.7102735,159.6925361,0,3402.166412
67.33955657,20.95673832,395.25,22.04333391,0,1,11.65,10251.06579,74.79317892,107.670211,752.2715182,248.9787531,0,6.989075194,0,15.87297102,1,67.33955657,1.75,1.75,128.860666,11.44661067,0.700885803,174.4683361,159.7094621,0,3400.971518
67.28609735,20.97010342,395.5,21.47739308,-1.111086392,1,11.65,10242.92772,74.84526256,107.6596529,751.0775727,248.5835938,100,94.21266984,0,16.26537618,1,68.40742343,1.75,1.75,129.7767408,11.31909772,-0.999103961,174.2262141,159.7224041,0,3399.777573
67.46998419,20.98347914,395.75,21.24827092,3.818835757,1,11.65,10270.92072,74.66610737,107.6954706,755.188437,249.9441635,69.02046978,94.16703189,0,16.53075237,1,69.12869628,1.75,1.75,130.678227,11.16840407,-1.179794572,173.9839745,159.7314713,0,3403.888437
67.70157362,20.9968184,396,21.05636185,4.822634246,1,11.65,10306.17546,74.44047705,107.7385758,760.3816742,251.6629655,62.58799898,94.10911866,0,16.79612855,1,69.84937817,1.75,1.75,131.565579,11.0281799,-1.100828319,173.7416776,159.736725,0,3409.081674
67.96843256,21.01011204,396.25,20.89258495,5.576163725,1,11.65,10346.79926,74.18048473,107.7854753,766.3878733,253.6508328,57.67015554,94.04177721,0,17.06150473,1,70.56958598,1.75,1.75,132.4392296,10.89818699,-1.024010781,173.4993813,159.7382253,0,3415.087873
68.26311457,21.02335348,396.5,20.75137157,6.181813007,1,11.65,10391.65855,73.89338528,107.833818,773.0477382,255.8550434,53.6317976,93.96664984,0,17.32688092,1,71.28943378,1.75,1.75,133.2995924,10.78798372,-0.871541023,173.2571404,159.7360315,0,3421.747738
68.58055684,21.03653776,396.75,20.62887049,6.688147655,1,11.65,10439.98262,73.58411121,107.8818475,780.254225,258.240169,50.17352464,93.88481132,0,17.5922571,1,72.00903298,1.75,1.75,134.1470623,10.64265398,-1.154321346,173.0150073,159.7302017,0,3428.954225
68.91706006,21.04966101,397,20.52223155,7.1227092,1,11.65,10491.20833,73.25626667,107.9281777,787.9299341,260.7805928,47.12662319,93.79701689,0,17.85763328,1,72.72849258,1.75,1.75,134.9845827,10.54191412,-0.803874823,172.7730322,159.720793,0,3436.629934
69.26979213,21.06272019,397.25,20.30095171,7.502857229,1,11.65,10544.90455,72.91261086,107.9716787,796.0161585,263.4568846,44.38541642,93.70382175,0,18.23754469,1,73.75843681,1.75,1.75,135.8015785,10.41363832,-1.028626228,172.5312626,159.7078506,0,3444.716158
69.6498691,21.07571286,397.5,20.2604487,8.125880355,1,11.65,10602.76347,72.54231378,108.012751,804.775458,266.3559436,40.03634657,93.60204618,0,18.47508938,1,74.40252498,1.75,1.75,136.6081503,10.32029685,-0.75232351,172.2897425,159.6914649,0,3453.475458
70.03769122,21.08863464,397.75,20.22663865,8.336963023,1,11.65,10661.80143,72.16447083,108.0484577,813.7626585,269.3304307,38.28849225,93.49672518,0,18.71263407,1,75.04677935,1.75,1.75,137.4045575,10.2415065,-0.638527291,172.0485152,159.6716842,0,3462.462658
70.43240381,21.10148486,398,20.19885302,8.532332943,1,11.65,10721.88833,71.77991471,108.0783655,822.9607764,272.3747251,36.61659932,93.38798273,0,18.95017876,1,75.69127184,1.75,1.75,138.1910497,10.16937889,-0.587786316,171.8076224,159.6485559,0,3471.660776
70.83326981,21.11426307,398.25,20.17651378,8.714183884,1,11.65,10782.91195,71.38936352,108.1020973,832.3551966,275.4839894,35.00785773,93.27591854,0,19.18772346,1,76.33607333,1.75,1.75,138.9678676,10.1011477,-0.559167,171.567104,159.6221269,0,3481.055197
71.23964916,21.12696897,398.5,20.15911767,8.884314132,1,11.65,10844.77487,70.99344085,108.1193229,841.9332453,278.6540292,33.4517758,93.16061244,0,19.42526815,1,76.98125371,1.75,1.75,139.7352429,10.03576986,-0.53883272,171.3269982,159.5924435,0,3490.633245
71.65098271,21.13960238,398.75,20.14622386,9.044215398,1,11.65,10907.39196,70.59269145,108.129753,851.6838603,281.8811831,31.93964821,93.04212764,0,19.66281284,1,77.62688193,1.75,1.75,140.4933993,9.979629881,-0.465350448,171.0873419,159.5595512,0,3500.38386
72.06677947,21.15216327,399,20.13744415,9.19513794,1,11.65,10970.68849,70.18759369,108.1331333,861.5973297,285.1622368,30.46416789,92.92051327,0,19.90035753,1,78.27302609,1.75,1.75,141.2425526,9.917519397,-0.51781327,170.8481704,159.523495,0,3510.29733
72.48660635,21.16465169,399.25,20.13243501,9.338139192,1,11.65,11034.59851,69.77856951,108.1292396,871.6650843,288.4943541,29.01913726,92.7958065,0,20.13790222,1,78.91975348,1.75,1.75,141.9844485,9.829743803,-0.736029125,170.6095175,159.4843192,0,3520.365084
72.91007977,21.17706777,399.5,20.04582321,9.474120718,1,11.65,11099.06365,69.36599262,108.1178742,881.8795294,291.8750216,27.59924965,92.66803409,0,20.46191373,1,79.80295174,1.75,1.75,142.7169458,9.726421687,-0.871439348,170.3714164,159.4420609,0,3530.579529
73.34378827,21.18941175,399.75,19.83720786,9.759790537,1,11.65,11165.08687,68.94344401,108.0984911,892.4025255,295.3578099,25.14230633,92.53507245,0,20.92382747,1,81.06446643,1.75,1.75,143.4331869,9.599636996,-1.075574507,170.1338969,159.3967662,0,3541.102526
73.79672932,21.20168272,400,19.64920212,10.2532136,1,11.65,11234.03785,68.50215773,108.069884,903.4587811,299.0170907,21.22436217,92.39390277,0,21.3857412,1,82.32925354,1.75,1.75,144.1338758,9.429953389,-1.448069253,169.8969822,159.3485102,0,3552.158781
74.26625644,21.21387839,400.25,19.47929507,10.6943104,1,11.65,11305.51372,68.04471216,108.0312083,914.9917548,302.8341505,17.59014688,92.24502182,0,21.84765493,1,83.59778254,1.75,1.75,144.8218499,9.293322798,-1.173197612,169.6606937,159.2973644,0,3563.691755
74.7502128,21.22599695,400.5,19.19875556,11.09309482,1,11.65,11379.18615,67.57320864,107.9817333,926.9557047,306.7938503,14.17669147,92.0888026,0,22.45674388,1,85.27699461,1.75,1.75,145.4888559,9.132309058,-1.391363413,169.4250522,159.2433888,0,3575.655705
75.25501691,21.23803704,400.75,19.07105478,11.6463627,1,11.65,11456.03222,67.0813938,107.9197312,939.5178382,310.9515304,9.619034013,91.92280192,0,22.91348776,1,86.54163309,1.75,1.75,146.1424973,9.036569574,-0.832702038,169.1900699,159.1866774,0,3588.217838
75.76993517,21.24999638,401,18.95508833,11.95993281,1,11.65,11534.41796,66.57972506,107.8455507,952.418771,315.2213426,6.644293492,91.75019412,0,23.37023165,1,87.81141472,1.75,1.75,146.7832975,8.841949289,-1.704157261,168.9557636,159.1272924,0,3601.118771
